,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,T,Method
10,0.6013025433353414,5.341065303905824,5.370098819588779,5.2557375632977426,0.6944303004782616,5.207577870109134,0.6934254990574735,0.6638925366975108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0488843169206033,0.0,0.07792189003799355,0.0,0.04566335657133809,0.0,0.0,0.0,0.0,1,AdMALTS
11,1.452730210585989,2.7938431362811453,2.692562221371219,2.7606039033731524,1.9187630992257825,2.5279697138322663,1.7543499530371438,1.3519774339705526,0.31218977346999693,0.833915226419287,0.2891481547220685,0.2135918964379523,0.5816937904866138,0.41051388047923404,0.3680165764949433,0.2511592129585993,0.057934139641618566,0.1800102612868054,0.5378380313192798,0.4038318796654099,0.20936681348634859,0.41568770832938184,0.5316661303913859,0.12922688545986474,0,MALTS
12,3.012061969433542,2.933853209691569,2.9329968159717845,2.999052925938624,3.070418897174824,3.019784288146388,2.973552861578042,3.051358902751158,0.0,0.0,0.0,0.0,0.0022086184841003612,0.0,0.0016866371079976338,0.0,0.003024873721967924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,AdMALTS
13,4.591662182018335,4.482249924337259,4.467271763674151,4.531937298155245,0.4187936960639842,0.44050887689590795,4.341325615792647,0.5524354551295383,0.014459916960673717,0.0,0.0,0.0,0.0,0.0,0.017071348707673156,0.0,0.019631930711637338,0.0,0.0,0.0,0.04374623559036982,0.04862109273100135,0.030284663231575942,0.0,1,AdMALTS
14,3.2118684099155126,2.7980330593870386,3.020032157044767,3.070165188768908,1.9423585784876796,1.8065407769591557,2.9288744245983986,2.2463633628106074,0.7050107006714341,0.37218155006840437,0.8333520478486305,0.7429541896460075,0.025568330526180173,0.23701107123082968,0.19827876729845656,0.5296062923430228,0.5862712572237544,0.3565798031239494,0.5710356698218333,0.8610775789298553,0.03254346668919378,0.59912309098443,0.3904264604939238,0.6783596272617382,0,MALTS
15,2.995641597609303,2.9917596974250467,2.976966061739772,3.014566109568899,3.0471368565646038,2.924823365374729,2.9685726714976606,3.0311011231126903,5.719755121285804e-06,0.000687430991805488,0.0004331951326539273,0.00715964346667816,0.0,0.0,7.82847538179151e-05,0.0,0.008496755191851432,0.0,0.006771825533800752,0.0013344415593992756,0.0,0.006150697852733958,0.010141036914618522,0.008173485954812407,0,AdMALTS
16,0.6917411111860202,5.415274536265662,5.462055420694605,5.395971076755836,0.4207743537665264,5.440798130804199,0.4991830884054639,0.40166985829002144,0.05788417582351647,0.0699029641932278,0.014121194315296638,0.0,0.0,0.0,0.014191710804324815,0.0,0.00847317293492009,0.0,0.016795267495130186,0.06256852127261006,0.0,0.0,0.004629617247098063,0.023965799745540507,1,AdMALTS
17,1.5718636205687293,2.9156380677116887,2.5938503457621325,2.854904957595897,1.7053540710747424,2.341087066688005,1.563702843347384,1.529679752223699,0.2369632960409054,0.465643113439357,0.5145674590948309,0.2284314207739442,0.43688881966825655,0.05974267302867294,0.26226010178380904,0.6660024628760015,0.2441014823877758,0.5452775700456745,0.4453028563174721,0.1893716308642341,0.3382241330882383,0.009430528166896103,0.07070798516927895,0.4579391377875527,0,MALTS
18,3.080671095982315,3.097485564696644,2.941437969954805,2.952522942690016,3.06588185558805,2.9626625183430617,2.977715853161859,2.910784474035425,0.002778473560716383,0.0,0.0,0.0,0.0,0.0014233045117626646,0.0,0.001242329561032238,0.0,0.0,0.0,0.004264907060266714,0.0011287108540458926,0.0,0.0,0.0,0,AdMALTS
19,0.40957771297235046,5.6730349045602315,5.402229607735812,0.542586311763022,0.6810590617019113,5.347745957028772,0.47668267435966405,5.383302823396949,0.0,0.0,0.02000039991799555,0.0,0.0,0.0026142443647929467,0.009209067049503982,0.0,0.024279664351619133,0.006944844195574618,0.0,0.0,0.020732726601799333,0.0,0.0,0.0,1,AdMALTS
20,2.0631650245913686,2.9022954270066585,3.2567247224084674,1.9335644538165397,2.1384325030773406,2.8914584498383054,2.145401875426635,2.529080344434848,0.6323960814856385,0.6047571571285392,0.37074362120115273,0.7739047956971025,0.2988139345441659,0.2577554347009014,0.3007899569520137,0.3751710778603629,0.29110581512259087,0.07508310012326584,0.2546446284047438,0.48932213210618486,0.27525879647611207,0.6088158820054119,0.4319470535864632,0.1518879796560218,0,MALTS
21,2.998023359912981,3.0481807759324173,3.0991407504844686,2.968542945249359,2.93240371972317,2.961394692594201,3.013552889123658,2.9361834201560804,0.0,0.001331751142148153,0.002948121812214945,0.0018120600582835148,0.006016723167368036,0.012170225566320313,0.0021504176441401335,0.0004235350720640339,0.00666950284428066,0.0,0.001331439625713394,0.0012449485012222868,0.004623782264876177,0.0018549391250330827,0.0,0.0,0,AdMALTS
22,5.285053318859249,5.511701301419494,5.413226778997773,0.5458144601485043,0.4924953759136309,0.5078339692185453,0.5165268719258858,5.242102916665618,0.06780437256250435,0.0,0.07028424835678303,0.03148909999889137,0.04443329572152596,0.029182322456229252,0.0075199640297656835,0.04369189026365269,0.0,0.030195372802389566,0.07823487340683394,0.0,0.025061977321725187,0.004696665764260709,0.018170829314756044,0.034480094851982244,1,AdMALTS
23,3.445882984182325,3.076216154229881,3.2185798076214622,1.5254845032918858,1.9619994795913325,1.5911452411838622,2.204519627840226,2.631667136290546,0.34232735246379836,0.5560215396997634,0.8906349760712584,0.21035579080639383,0.3613305415929828,1.0599494769064672,0.4630909549975359,0.3602956382938916,0.37453757581825936,0.7771428524211494,0.3264375465042068,0.39175927113164477,0.16027898723360245,0.4368255123783343,0.7970337319555085,0.14786189118913892,0,MALTS
24,3.0198441557780717,2.9257145489444376,3.018538250472334,3.0221702585179315,2.9713939994520726,2.9827232042735305,2.991295630100698,3.05299039281192,0.0,0.0,0.0,0.0013951279215352395,0.0,0.0,0.0,0.0,0.008538933972565893,0.0,0.0,0.005395497754902768,0.0,0.0,0.0,0.0,0,AdMALTS
25,0.41326722055530385,4.360430361799756,4.520238612509876,4.528835610807045,0.4743294970482971,0.45295973691160396,4.443568631721609,4.564318978144044,0.0,0.056431191094306485,0.0,0.0,0.0,0.0,0.04450931979935587,0.0,0.0011655012301680383,0.05745957261665204,0.0,0.0,0.014859219354805104,0.007875761188296294,0.0053101408820576766,0.054440644336822386,1,AdMALTS
26,1.7714045181206242,2.6806132769460245,2.6227015365474218,2.6353673649488236,1.8536782427009737,1.5875788050628596,2.65337690907552,3.14363856099202,0.8085435567883131,0.5982972544992905,0.2961858563922194,0.40862415895070586,0.43667660068918285,0.20159447239099407,0.7199303853876751,0.67564118922876,0.6153870724654044,0.6191926834584371,0.17869933050678166,0.6189502371544349,0.3234762047513019,0.6609008091489399,0.6017697334832176,0.5270609189512714,0,MALTS
27,2.986501987303554,2.960675487791367,3.0270218862531477,3.040098240939173,2.9775884179446725,2.9549147763803068,2.983631665231319,3.039279231047701,0.0,0.0010530526375843179,0.0,0.0,0.0,0.0029792146757120375,0.008096301104553796,0.0011039727848687164,0.0,0.0,0.00549307344750222,0.0,0.0007330227322137567,0.00693759908290897,0.00196644679746212,0.0019256238459530843,0,AdMALTS
28,0.5476584824061266,0.5030881507889539,4.448829164017936,4.475239693683108,4.28909549553596,0.44356173607766314,4.437546374894266,4.543719266028873,0.13856643843954342,0.0,0.06706810848293,0.03292678807080794,0.0,0.0,0.029706385483873984,0.0,0.0,0.0,0.0,0.0,0.020868043199107067,0.0,0.012599357149752957,0.009526515741095164,1,AdMALTS
29,1.9405679253670907,1.4379291055570362,2.6556021188423182,2.66342104054318,2.5738052970111327,1.7809578397571115,2.915061414006004,2.496183580971273,0.6041448783938149,0.5694742942284403,0.47114260655696993,0.586278913443321,0.5983779736267608,0.44282280223671094,0.6316968592380154,0.6487121831247253,0.5865086430824642,0.5649238187404428,0.44786498416374454,0.7694081208867755,0.42317772203822573,0.586426753469881,0.7298158719081674,0.7976291744464349,0,MALTS
30,2.992411136921506,2.9312624062934054,3.047703171350034,2.988329141590419,3.0396687739413224,2.9640571018937463,2.9891686492237883,3.0248917372008584,0.0014376673327308291,0.0037550091086577574,0.0,0.0037213333309111573,0.0,0.0005566742139767139,0.0021762909663687346,0.0,0.0,0.0,0.00026317327671458084,0.005345810952545809,0.0031377632363734304,0.0,0.0,0.002114159166641844,0,AdMALTS
31,8.943029027328784,0.9954227978901183,9.240727170198653,0.8894074445402897,0.9895578808963656,0.9697709390924092,0.8147880174604952,0.7616014450322126,0.13381318242986107,0.08601098708253277,0.0,0.0,0.006934492569105315,0.0589136816688381,0.0,0.0534498410617574,0.0,0.0,0.0,0.0,0.01081273206423742,0.0,0.04576036068433929,0.0,1,AdMALTS
32,2.9304245673523464,1.7701330174629277,3.050240870235696,1.935823748244001,1.8220924867526396,1.7036350021664606,1.9357475857383313,2.025694963515897,0.8238211091796941,0.6987424299668948,0.1846096019867548,0.08615416779526675,0.37359056650865174,0.5434565741360405,0.220504135639775,0.36073754782444417,0.4319906115995037,0.5257797991343452,0.4238652895233356,0.07263176345375366,0.4160401491488071,0.02670691696155658,0.5100893644268049,0.3344917898849744,0,MALTS
33,3.003274183472792,3.0495226733131053,3.041098552223804,2.9920781922304993,2.996851915621051,2.9301585418893517,2.9875099510992915,2.9765893816449545,0.0,0.000464326656236802,0.0,0.00205087638615346,0.0,0.004545516927668155,0.0008665279403567607,0.0052748611138428,0.0,0.0,0.0,0.002585656807116973,0.0,0.006018614340195246,0.0009528389545127316,0.00015738937906736132,0,AdMALTS
34,5.4116481634847595,0.5007778594180485,5.3074199017495385,0.5598348520986716,5.500136749635495,0.5708114934898241,5.366321514833759,0.44770608382843224,0.0,0.0,0.005435657894387415,0.008330447758183916,0.0,0.14273580617821138,0.03246824764577844,0.0,0.0,0.0013388411608274565,0.01643566782690036,0.0,0.0,0.025976454021899645,0.10262225897528307,0.0,1,AdMALTS
35,2.866325160602023,1.5952152936851156,2.5417535104238413,1.834298830963683,2.6659585947031443,1.7013963750074377,2.644303817587619,1.9964726134428104,0.14544624892331903,0.5211015489609311,0.42093671021380463,0.43958251972198603,0.15662235396199972,0.38164260317133764,0.7800464568834032,0.4478437251513369,0.2804665017080206,0.21570982100094663,0.14219169137037913,0.5055984179018399,0.2366999775046783,0.06748878721423221,0.5247324146647317,0.16410442087279745,0,MALTS
36,2.969527492234611,2.904648979603243,3.028699482110008,3.0290810070423615,3.0151603129520748,3.0354912190399084,3.001079010120859,3.0078367311139536,0.0005260588725599813,0.0,0.001652757132813905,0.0,0.0,0.0,0.0025130592051425095,0.0,0.0,0.0,0.0037838905724632468,0.0,0.0,0.0,0.0,0.0,0,AdMALTS
37,0.4969620314179856,5.268962838882457,5.504510304596852,0.5636888103297939,0.47542578653474354,0.49889735721458683,5.488849720929572,5.531849171054912,0.0,0.025085565432388574,0.0,0.0,0.0,0.0942777659458656,0.0,0.0,0.051490647660842694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,AdMALTS
38,1.643383255563024,2.8910833754518,2.6065403521972117,1.2534675203028303,2.0419672174645775,1.7370228289064034,3.0445444339758323,2.496591138589362,0.20440966225650398,0.40960142461642834,0.2991581160628677,0.3896871321824131,0.6658505278078224,0.38981888892347616,0.5386320229849398,0.5654463486994196,0.009217988583716068,0.6764440493477115,0.6091696215537922,0.8563299773152017,0.21513462114364862,0.11712983858554553,0.29929067338228865,0.4120891257624615,0,MALTS
39,3.0041638108907076,2.951264786002562,2.9965303548238476,2.914293816630031,3.036735839419285,3.0073447124062778,3.0270753384464704,3.031138627967599,0.004540221657036511,0.0,0.0023945718077169327,0.001832121321917045,0.007109586187670993,0.0008130365533234429,0.00893590028409821,0.0,0.0,0.0,0.0,0.0016039823163321767,0.0,0.0029068811920997706,0.0,0.00131641209302422,0,AdMALTS
40,4.4444253501047415,4.417015402652665,0.43570356339264427,0.4771750128646052,4.400023891299564,4.519714951583664,0.4743400042477177,4.478332888049274,0.015079515013179246,0.0,0.028815694489766272,0.026327839624959114,0.031362862859132354,0.030637330837719304,0.0,0.01913028163893575,0.04135468472773841,0.017019241678321733,0.022129890834513232,0.0,0.0,0.05659970955506102,0.037635467609588795,0.027176416936207266,1,AdMALTS
41,2.6042607784389817,2.703609460890924,1.4863239375911004,1.8596118337855592,2.538568754756607,2.3760284956316444,1.4996164544008925,2.4331375105260373,0.42054657499296116,0.5236843748452094,0.5625425377240723,0.39234806556238294,0.4176732080942976,0.36044130657770174,0.5870438048649927,0.13345115308471944,0.13539384002072724,0.18703313075748249,0.3839038958882873,0.3292976841833358,0.4585245997373467,0.19290500281568929,0.41907134340435065,0.029261745730615327,0,MALTS
42,3.001638946181693,2.9395626180271046,3.048133325533156,2.9808592047670945,3.051799036115068,3.0155562212743323,2.9846905911043073,2.957699631119155,0.0,0.0018274579766122262,0.006399950157060508,0.0,0.0,0.0016176423848557235,3.500851732895861e-05,0.0,0.00284308978948134,0.0,0.004809317462528267,0.0,0.0,0.0,0.0025279595902240955,0.0,0,AdMALTS
43,0.5894682994508235,0.8426897804644043,0.808441201622913,0.6355805820289703,6.702968531561474,0.9001177066366013,6.595768856609816,6.53993848900816,0.0,0.0,0.0859192395284827,0.006622840586952163,0.014419272989314696,0.14411255496207037,0.0,0.0,0.07457783402250497,0.002218497789316159,0.0150671749954487,0.0,0.015462802164478526,0.0,0.026626335578267473,0.0,1,AdMALTS
44,1.5969191615037577,2.135860856172351,1.878753842278181,1.8722836451317173,3.033608088627978,1.982913901557189,3.133477671853817,2.686875344254204,0.7838343839186124,0.40370235491720746,0.3085898934934433,0.7546008797916145,0.536643673562075,0.6270817259765307,0.5137095987625359,0.7580344840380734,0.309584544627569,0.4114532205098436,0.7231665581510348,0.513379465342926,0.013844586255882158,0.4893298213700454,0.7421852558074407,0.5694211277866105,0,MALTS
45,2.988342125362816,2.981703444512686,2.972034731530121,3.025340267860284,3.02879232141552,2.9649620369437186,2.9858642191241658,3.022444523088559,0.0025941240355405624,0.0,0.0,0.007903434443635934,0.0,0.00398697963260564,0.0032815980563134454,0.0009863645923795677,0.0,0.0,0.005601024849014289,0.0,0.0006231985247864902,0.0,0.00281308324376037,0.0027265227840929636,0,AdMALTS
46,5.517014624806752,0.3692273083620532,0.48911883999822936,0.44854720630571054,0.4156888135635702,5.405781812845215,5.575428747701791,5.712377294209387,0.0,0.0,0.0176184594714884,0.0,0.0,0.0,0.0,0.0,0.0,0.015653476464449433,0.025426805429816294,0.0,0.0,0.008116610841536198,0.0,0.0,1,AdMALTS
47,2.57215432176904,1.5026164726579303,1.3579757737338694,1.7530527935871063,1.3597976354327388,2.235497369317622,2.7696552321207797,2.6045145008278108,0.5261986669009223,0.35833605493577814,0.36488588069760175,0.4071865853452474,0.5704450756727754,0.22946671405436322,0.16948318228730302,0.7526943100696744,0.14394660287834857,0.41192118005684064,0.318179155547039,0.3045509518308447,0.3501009981967201,0.1951168380505783,0.37061842869899736,0.49353665738689084,0,MALTS
48,2.9846829417787695,2.9801223063216953,3.030059752261515,3.005743699450087,2.9946819827399307,2.968002212738187,3.020717363694388,3.0098355509894126,0.0004671717731700703,0.0029999321163542746,0.0,0.0,0.0,0.0,0.0,0.00144629732343589,0.0,0.0,0.0,0.0,0.0,0.001240788813054066,0.0,0.0,0,AdMALTS
49,6.692192039353524,6.6320063156945075,0.8330192740274338,0.8612806913286026,6.790641281097196,0.6128083811264504,0.606038381131087,0.6683861962363601,0.0,0.0,0.0,0.06114055724899175,0.019553393486652207,0.0514503177333107,0.0,0.017160330652980435,0.09706579817206679,0.024891851542161267,0.0,0.0323651911686764,0.0,0.0,0.0,0.0,1,AdMALTS
50,2.6437046588302624,3.06440047042399,2.2426449545538625,1.9305373865953446,3.0502000470441533,1.9213336528664835,2.6441648903076906,2.004621095018612,0.9443284500387199,0.49236475261080476,0.1502128727972206,0.49455091150773955,0.5242057614041326,0.24429296834850914,0.42273214897582373,0.2003608768209644,0.7830734897692924,0.682059574460109,0.03397054826307346,0.8716566187082446,0.11556874839469278,0.9600977080840614,0.4976069133650368,0.21633041023752891,0,MALTS
51,3.0151149651140243,2.930992370414862,3.0314205134663887,2.9849790062377046,3.036351044477179,2.9736940188839798,3.0166114956558303,2.9785214644281854,0.0,0.0024937072228388008,0.0005626907403663627,0.0,0.0,0.005931414450476737,0.0006229998167484688,0.01596919464833865,0.0,2.7628164827627957e-05,0.0,0.0,0.0,0.001699520719411571,0.005007965558838924,0.0,0,AdMALTS
52,5.495598184982361,0.5539271666583321,5.472746841175299,5.403091125839177,0.45130556717029713,5.4678022376099,0.5091511269680807,0.5798545127834354,0.00018319612361007156,0.0,0.0,0.005544949939086876,0.0010147915746672965,0.0,0.0,0.038930120051556175,0.0,0.020850179124195685,0.0,0.0,0.0,0.0,0.0,0.0,1,AdMALTS
53,2.772077710753518,1.696265165927641,2.400715959962146,3.0508231898267275,1.8161768694180718,3.018640762006031,1.4961032608417661,1.394406010406791,0.5483007595624944,0.5035040000332522,0.5555038476428747,0.033086626560713026,0.5685094203708204,0.16391297006997788,0.6876558397050864,0.2386899892223684,0.7338523105550101,0.2174319448316708,0.45524207824712987,0.19136148520233043,0.493771168251376,0.6119431380695386,0.6250783731511027,0.4866714260278313,0,MALTS
54,2.990957962865109,2.9686043264743667,2.978921550493597,2.9892600165486805,2.998081845924063,3.0664663624589164,3.012178999981785,2.9781965082395683,0.0027351695183372316,0.0,0.0,0.00860682466098727,0.0,0.0015124856920403894,0.00016279226394218818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004315154878606555,0.0,0,AdMALTS
55,3.3430329088680377,3.358118180370914,3.438842749952344,3.4178557256656386,3.3631989469935446,0.3084353091718852,3.410395030402949,3.3246313804551484,0.0,0.0,0.0,0.007223061547552471,0.0,0.0,0.017886459888393092,0.010380246683591403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,AdMALTS
56,2.6960383290202623,2.442815339385426,2.6626937139811786,2.8427725938796424,2.683344848706832,1.7476079684456582,2.5132143690191713,2.981398334568869,0.40406313167994473,0.9141642077880608,0.3489219309883332,0.4233319566193415,0.3472257626633279,0.8259187950399859,0.6481567266252296,0.87330411780723,0.24345602392975985,0.7943265561984366,0.1745840401562646,0.1665041285225503,0.04742344021532006,0.6319940464576984,0.5100692617297085,0.19608746189323253,0,MALTS
57,2.979815776446754,2.9869623663575364,2.9694485908155,3.037129918911689,2.995071881021451,2.9847969926565505,2.956823885185133,3.0775581897935336,0.0013798883588622235,0.0,0.0004741288490769772,0.0,0.0003986990511171894,0.0,0.0,0.0,0.0038101273244282837,0.0,0.0,0.0,0.0,0.006329555228368767,0.0,0.0,0,AdMALTS
58,4.434867084669742,0.4320406258416553,0.4803553463996196,4.528726430026005,4.526278058700477,0.4455446499187421,4.420397011956111,4.598347950542101,0.0450627940535536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010510218157744233,0.03748642847553133,0.0,0.0320862158845701,0.0,0.008297185374147649,0.0,1,AdMALTS
59,2.5439926800965313,1.7255833703040977,1.425992018980691,2.569513562287537,2.4107790979109502,1.540910796145509,2.29921860293307,2.413389566421043,0.1634765684307243,0.04791604559689749,0.27891190800407595,0.2500017403606868,0.5319994782812252,0.04404029339257726,0.04856441855749731,0.5604434630894498,0.2616053755943804,0.36661298696174544,0.4033880349886644,0.8148625247630472,0.7209221144916161,0.24505858882106546,0.44227578697009134,0.8687809782973197,0,MALTS
60,2.98436855711576,3.059823430761548,2.9642754585754725,2.9723488528454416,2.9122638739868156,2.9734256030960386,3.024596016747082,3.0873949031349754,0.0039083750067338005,0.0,0.0,0.0,0.00021594835478382936,0.0011711155225056884,0.0,0.010617011477124325,0.0,0.001844803431594603,0.0,0.0,0.0028935507066823736,0.0,0.0,0.0008524992374415526,0,AdMALTS
61,0.7433525354386952,0.6791596547403167,0.8083739777310202,0.6603090570705012,6.4664813651905,0.5413190091838951,6.827456424914455,6.80591007326759,0.021258621854054457,0.0,0.0,0.0684180343112946,0.016272429259150015,0.021219206873692584,0.0,0.0,0.03751120555407773,0.08285854707115964,0.06425790088774827,0.08467544809032351,0.0,0.07116650856152502,0.0,0.0,1,AdMALTS
62,1.9345786571834966,2.0908426040359296,2.0294285103448475,2.1220316932786076,3.431248796064119,1.8849380954178871,3.247866236438909,3.607887532383643,0.22831891936543736,0.5956895083701442,0.3549779779442353,0.7798303453090502,0.4352537286945988,0.6759645119097349,0.9684217279747012,0.55489853216732,0.5491769917287691,0.11647638602758625,0.31454569790652237,0.30243673928472453,0.3323745458941777,0.6875682092438565,0.1279137047294472,0.2555178850293745,0,MALTS
63,3.0593347397458888,2.984000310123397,2.9277502313286567,3.03779353123951,3.0702308369728355,2.9994279525676832,2.9193659395009797,2.992286837277117,0.0,0.0,0.0,0.0022916667216144188,0.0,0.0,0.0,0.0,0.00134512569395683,0.002172870174799359,0.0,0.0,0.0,0.0029990950167525926,0.0,0.0010008636368088323,0,AdMALTS
64,4.589833145627836,4.507261942064198,4.311660639179102,4.5874881566894885,0.35674233156206053,0.46979194144595426,4.26531241491977,0.5550976379831726,0.0,0.05110619499622369,0.0019402544930119028,0.006839632437079739,0.0,0.0827822002519007,0.05240627676015465,0.05834340768179522,0.0,0.0,0.018025564093005778,0.032109642623882176,0.016314203365923378,0.0,0.036944413825439906,0.0,1,AdMALTS
65,3.0469275736149815,2.545995830872319,2.8015865770516633,2.838439400039868,1.9825010068187554,1.9480696918439024,2.715603518068681,1.557368578719027,0.30720061594070597,0.4152880225094375,0.06566558080320643,0.3122405606580066,0.06810309167774461,0.6563178318823168,0.770924533513732,0.5405551591381459,0.6579583911120476,0.21871346367794106,0.30069073942593993,0.8259819466260818,0.523027803684337,0.5190447539228555,0.5624069578432547,0.3003102783223484,0,MALTS
66,3.0010515864555005,2.9682321844462964,2.981345886251339,2.978216951438391,3.001349569946779,3.0781976951439,3.001278488323332,2.979401723164128,0.0,0.0,0.0,0.0,0.0,0.0005371826791558861,0.0005111728396967877,0.003825746580614764,0.0,0.0,0.0,0.006051812730867759,0.0,0.0,0.0,0.0,0,AdMALTS
67,0.5220536759770154,5.372671955799361,5.41375232575667,0.5930707289591793,5.335174811409406,0.7187865131910256,5.308893296544374,0.6145467169251838,0.0,0.0,0.0,0.012482147023598436,0.0,0.0,0.0776044907286566,0.0010650695931209496,0.0,0.0,0.0,0.0,0.0,0.0,0.029898268092412,0.0,1,AdMALTS
68,2.117386220125574,3.363655182378332,3.0214294491448164,2.3170943704332823,3.2228280759725583,2.1154677829148905,3.366653962231115,2.4090723258344875,0.7415041895811177,0.5834737125679571,0.8669108920113135,0.6011848398942303,0.37775854222964106,0.5094088465627497,0.7145697982510467,0.8985072843805231,0.7616671321715096,1.4521942590554389,0.3649234322420734,0.19457863789606147,0.6885221943607214,0.8266872774962771,1.0104727656624821,0.045861172345011476,0,MALTS
69,3.0215096726762636,3.0039623417661865,2.916696460555328,3.032249581479727,2.9925791403795508,2.978864544909489,3.0148653741153293,3.034951815508884,0.0,0.0035354489731449328,0.0,0.0,0.0,0.0,0.0,0.0007856196360988088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,AdMALTS
70,3.366421596571825,3.4054210615965954,3.243570088414616,3.3656642844245495,0.3631763323919056,3.2536986929708887,3.3479888088637693,3.371846626680737,0.0034401655807941,0.011620946773432613,0.0,0.009747407245617158,0.05987508182539919,0.0029208683301735964,0.0,0.05610445747304397,0.0,0.06011141493026625,0.03169416350519665,0.03136782828660287,0.0,0.0153301741345879,0.0,0.0,1,AdMALTS
